,scalerank,natscale,labelrank,featurecla,name,namepar,namealt,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,pop_max,pop_min,pop_other,rank_max,rank_min,meganame,ls_name,min_zoom,ne_id,geometry
5035,6,30,8.0,Populated place,Balboa,,,Balboa,0,0,,0,0,Panama,PAN,Panama,PAN,Panama,PA,,8.949982,-79.566653,62882,62882,49650.0,8,8,,Balboa,6.0,1159146489,POINT (-79.5666527 8.9499821)
5036,6,30,2.0,Populated place,Kolpashevo,,,Kolpashevo,0,0,,0,0,Russia,RUS,Russia,RUS,Tomsk,RU,,58.300407,82.995389,27876,27876,0.0,7,7,,Kolpashevo,6.0,1159146491,POINT (82.90705104448784 58.311020751051956)
5037,6,30,2.0,Populated place,Omolon,,,Omolon,0,0,,0,0,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,65.249982,160.500012,1050,1050,0.0,3,3,,,6.0,1159146493,POINT (160.5000118 65.2499823)
5038,6,30,2.0,Populated place,Pevek,,,Pevek,0,0,,0,0,Russia,RUS,Russia,RUS,Chukchi Autonomous Okrug,RU,,69.700822,170.313315,4837,4837,0.0,4,4,,Pevek,6.0,1159146497,POINT (170.3133146 69.7008218)
5039,6,30,2.0,Populated place,Umba,,,Umba,0,0,,0,0,Russia,RUS,Russia,RUS,Murmansk,RU,,66.681394,34.345542,6128,6128,0.0,5,5,,,6.0,1159146499,POINT (34.3455415 66.6813937)
5040,6,30,2.0,Populated place,Kovda,,,Kovda,0,0,,0,0,Russia,RUS,Russia,RUS,Murmansk,RU,,66.690282,32.870231,20,20,0.0,1,1,,,6.0,1159146501,POINT (32.8702311 66.690282)
5041,6,30,2.0,Admin-1 capital,Velikiy Novgorod,,Novgorod|Nizhniy Novgorod,Velikiy Novgorod,0,0,,0,1,Russia,RUS,Russia,RUS,Novgorod,RU,,58.499981,31.330015,218717,218717,0.0,10,10,Nizhniy Novgorod,Velikiy Novgorod,6.0,1159146503,POINT (31.330015 58.4999809)
5042,6,30,2.0,Populated place,Velikiye Luki,,,Velikiye Luki,0,0,,0,0,Russia,RUS,Russia,RUS,Pskov,RU,,56.319959,30.520039,103149,83337,82390.0,9,8,,Velikiye Luki,6.0,1159146505,POINT (30.5200386 56.3199589)
5043,6,30,2.0,Populated place,Belomorsk,,,Belomorsk,0,0,,0,0,Russia,RUS,Russia,RUS,Karelia,RU,,64.52522,34.765826,12165,12165,0.0,6,6,,,6.0,1159146507,POINT (34.765826 64.5252204)
5044,6,30,2.0,Populated place,Kem,,,Kem,0,0,,0,0,Russia,RUS,Russia,RUS,Karelia,RU,,64.953592,34.56837,13829,13829,0.0,6,6,,,6.0,1159146509,POINT (34.5683703 64.9535921)
5045,6,30,2.0,Populated place,Krasino,,,Krasino,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,70.731448,54.420799,10,10,0.0,1,1,,,6.0,1159146511,POINT (54.420799 70.7314484)
5046,6,30,2.0,Populated place,Matočkin Šar,,,Matochkin Shar,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,73.269992,56.449697,10,10,0.0,1,1,,,6.0,1159146515,POINT (56.4496968 73.2699916)
5047,6,30,2.0,Populated place,Severodvinsk,,,Severodvinsk,0,0,,0,0,Russia,RUS,Russia,RUS,Arkhangel'sk,RU,,64.570024,39.830013,194292,169863,158653.0,9,9,,Severodvinsk,6.0,1159146517,POINT (39.830013 64.5700238)
5048,6,30,2.0,Admin-1 capital,Kursk,,,Kursk,0,0,,0,0,Russia,RUS,Russia,RUS,Kursk,RU,,51.73998,36.190028,409431,388053,384708.0,10,10,,Kursk,6.0,1159146519,POINT (36.1900284 51.7399801)
5049,6,30,2.0,Admin-1 capital,Tula,,,Tula,0,0,,0,0,Russia,RUS,Russia,RUS,Tula,RU,,54.199959,37.629941,489486,468825,467898.0,10,10,,Tula1,6.0,1159146521,POINT (37.6299406 54.1999591)
5050,6,30,2.0,Admin-1 capital,Tambov,,,Tambov,0,0,,0,0,Russia,RUS,Russia,RUS,Tambov,RU,,52.730023,41.430019,301482,290933,289598.0,10,10,,Tambov,6.0,1159146523,POINT (41.4300187 52.730023)
5051,6,30,2.0,Populated place,Sterlitamak,,,Sterlitamak,0,0,,0,0,Russia,RUS,Russia,RUS,Bashkortostan,RU,,53.629994,55.960036,267231,172849,165577.0,10,9,,Sterlitamak,6.0,1159146525,POINT (55.9600362 53.6299939)
5052,6,30,2.0,Admin-1 capital,Kurgan,,,Kurgan,0,0,,0,0,Russia,RUS,Russia,RUS,Kurgan,RU,,55.45996,65.344993,343129,315670,311399.0,10,10,,Kurgan,6.0,1159146527,POINT (65.344993 55.4599597)
5053,6,30,2.0,Populated place,Indiga,,,Indiga,0,0,,0,0,Russia,RUS,Russia,RUS,Nenets,RU,,67.689754,49.016595,10,10,0.0,1,1,,,6.0,1159146529,POINT (49.0165948 67.689754)
5054,6,30,2.0,Populated place,Shoyna,,,Shoyna,0,0,,0,0,Russia,RUS,Russia,RUS,Nenets,RU,,67.866644,44.133368,300,300,0.0,2,2,,,6.0,1159146533,POINT (44.1333679 67.8666443)
5055,6,30,2.0,Populated place,Novy Port,,,Novy Port,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,67.698334,72.928303,1790,1790,0.0,3,3,,Novyy Port,6.0,1159146535,POINT (72.9283028 67.6983342)
5056,6,30,2.0,Admin-1 capital,Salekhard,,,Salekhard,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,66.53502,66.60998,38025,26829,26829.0,7,7,,Salekhard,6.0,1159146537,POINT (66.6099804 66.5350202)
5057,6,30,2.0,Populated place,Gyda,,,Gyda,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,70.881422,78.466104,10,10,0.0,1,1,,,6.0,1159146539,POINT (78.4661043 70.8814215)
5058,6,30,2.0,Populated place,Tazovsky,,,Tazovskiy,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,67.466669,78.699992,5981,5981,0.0,5,5,,,6.0,1159146541,POINT (78.6999918 67.4666687)
5059,6,30,2.0,Populated place,Novy Urengoy,,,Novy Urengoy,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,66.083317,76.633245,94212,503,0.0,8,2,,Novyy Urengoy,6.0,1159146543,POINT (76.6332446 66.0833165)
5060,6,30,2.0,Populated place,Nadym,,,Nadym,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,65.52981,72.514788,46339,7107,6951.0,7,5,,Nadym,6.0,1159146545,POINT (72.514788 65.5298102)
5061,6,30,2.0,Populated place,Noyabrsk,,,Noyabrsk,0,0,,0,0,Russia,RUS,Russia,RUS,Yamal-Nenets,RU,,63.166544,75.616511,110572,110572,0.0,9,9,,Noyabrsk,6.0,1159146547,POINT (75.6165108 63.1665436)
5062,6,30,2.0,Admin-1 capital,Syktyvkar,,,Syktyvkar,0,0,,0,0,Russia,RUS,Russia,RUS,Komi,RU,,61.659995,50.819988,230910,230139,177105.0,10,10,,Syktyvkar,6.0,1159146551,POINT (50.8199882 61.6599947)
5063,6,30,2.0,Populated place,Ukhta,,,Ukhta,0,0,,0,0,Russia,RUS,Russia,RUS,Komi,RU,,63.559982,53.689994,102187,90606,85773.0,9,8,,Ukhta,6.0,1159146553,POINT (53.6899939 63.5599821)
5064,6,30,2.0,Populated place,Serov,,,Serov,0,0,,0,0,Russia,RUS,Russia,RUS,Sverdlovsk,RU,,59.614977,60.584974,98438,85224,71725.0,8,8,,Serov,6.0,1159146555,POINT (60.5849735 59.6149774)
5065,6,30,2.0,Admin-1 capital,Cheboksary,,Ceboksary,Cheboksary,0,0,,0,0,Russia,RUS,Russia,RUS,Chuvash,RU,,56.129971,47.250025,446781,441274,412361.0,10,10,,Cheboksary,6.0,1159146557,POINT (47.2500252 56.1299705)
5066,6,30,2.0,Populated place,Orsk,,,Orsk,0,0,,0,0,Russia,RUS,Russia,RUS,Orenburg,RU,,51.210012,58.627315,246836,71870,70666.0,10,8,,Orsk,6.0,1159146559,POINT (58.6273152 51.2100124)
5067,6,30,2.0,Populated place,Balakovo,,,Balakovo,0,0,,0,0,Russia,RUS,Russia,RUS,Saratov,RU,,52.029988,47.800018,199572,146071,138717.0,9,9,,Balakovo,6.0,1159146561,POINT (47.8000175 52.0299882)
5068,6,30,2.0,Populated place,Igrim,,,Igrim,0,0,,0,0,Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,63.193312,64.419417,9545,9545,0.0,5,5,,,6.0,1159146563,POINT (64.4194165 63.193312)
5069,6,30,2.0,Populated place,Nyagan,,,Nyagan,0,0,,0,0,Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,62.146528,65.381425,52137,40340,39008.0,8,7,,Nyagan,6.0,1159146565,POINT (65.3814249 62.1465283)
5070,6,30,2.0,Admin-1 capital,Khanty Mansiysk,,Khanty-Mansiysk,Khanty Mansiysk,0,0,,0,0,Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,61.001534,69.001514,67800,28428,23196.0,8,7,,Khanty Mansiysk,5.1,1159146569,POINT (69.001514 61.0015336)
5071,6,30,2.0,Populated place,Nizhenvartovsk,,,Nizhenvartovsk,0,0,,0,0,Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,60.934974,76.580018,244937,27833,24609.0,10,7,,Nizhenvartovsk,5.1,1159146571,POINT (76.5800179 60.9349744)
5072,6,30,2.0,Populated place,Numto,,,Numto,0,0,,0,0,Russia,RUS,Russia,RUS,Khanty-Mansiy,RU,,63.66672,71.33331,10,10,0.0,1,1,,,6.0,1159146573,POINT (71.3333097 63.6667198)
5073,6,30,2.0,Populated place,Tara,,,Tara,0,0,,0,0,Russia,RUS,Russia,RUS,Omsk,RU,,56.898244,74.37824,26986,21275,16644.0,7,7,,Tara,6.0,1159146575,POINT (74.3782401 56.898244)
5074,6,30,2.0,Populated place,Tobolsk,,,Tobolsk,0,0,,0,0,Russia,RUS,Russia,RUS,Tyumen',RU,,58.199793,68.264815,113800,61955,61699.0,9,8,,Tobolsk,5.1,1159146577,POINT (68.2648148 58.1997925)
5075,6,30,2.0,Populated place,Rubtsovsk,,,Rubtsovsk,0,0,,0,0,Russia,RUS,Russia,RUS,Altay,RU,,51.520019,81.21002,161065,157201,157049.0,9,9,,Rubtsovsk,6.0,1159146579,POINT (81.2100195 51.5200193)
5076,6,30,2.0,Admin-1 capital,Gorno Altaysk,,Gorno-Altaysk,Gorno Altaysk,0,0,,0,0,Russia,RUS,Russia,RUS,Gorno-Altay,RU,,51.961336,85.957688,59868,54917,59646.0,8,8,,Gorno Altaysk,6.0,1159146581,POINT (85.9576884 51.9613361)
5077,6,30,2.0,Populated place,Prokopyevsk,,,Prokopyevsk,0,0,,0,0,Russia,RUS,Russia,RUS,Kemerovo,RU,,53.899977,86.709994,275615,209479,205596.0,10,10,,Prokopyevsk,6.0,1159146583,POINT (86.7099939 53.8999774)
5078,6,30,8.0,Populated place,Salalah,,,Salalah,0,0,,0,0,Oman,OMN,Oman,OMN,Dhofar,OM,,17.025458,54.085215,203877,163140,204041.0,10,9,,Salalah,6.0,1159146587,POINT (54.0852152 17.0254582)
5079,6,30,2.0,Admin-1 capital,Makhachkala,,Machackala,Makhachkala,0,0,,0,0,Russia,RUS,Russia,RUS,Dagestan,RU,,42.980024,47.499984,554981,497959,544358.0,11,10,,Makhachkala,6.0,1159146589,POINT (47.4999841 42.9800238)
5080,6,30,8.0,Populated place,Suhar,,,Suhar,0,0,,0,0,Oman,OMN,Oman,OMN,Al Batnah,OM,,24.361973,56.734419,151349,108274,0.0,9,9,,Suhar,6.0,1159146591,POINT (56.734419 24.3619733)
5081,6,30,8.0,Populated place,Seeb,,As Sib,As Sib,0,0,,0,0,Oman,OMN,Oman,OMN,Muscat,OM,,23.680246,58.182536,237816,237816,0.0,10,10,,,6.0,1159146593,POINT (58.1825362 23.6802458)
5082,6,30,3.0,Populated place,Pohang,,,Pohang,0,0,,0,0,"Korea, South",KOR,South Korea,KOR,Daegu,KR,,36.020862,129.371524,435266,435266,402002.0,10,10,,Pohang,6.0,1159146595,POINT (129.3715242 36.020862)
5083,6,30,3.0,Admin-1 capital,Ulsan,,,Ulsan,0,0,,0,1,"Korea, South",KOR,South Korea,KOR,Ulsan,KR,,35.548677,129.315008,1061000,962865,1000284.0,12,11,Ulsan,Ulsan,6.0,1159146597,POINT (129.315008 35.5486766)
5084,6,30,3.0,Admin-1 capital,Daegu,,Taegu,Daegu,0,0,,0,1,"Korea, South",KOR,South Korea,KOR,Taegu-gwangyoksi,KR,,35.868735,128.605026,2460000,2460000,2590499.0,12,12,Daegu,Daegu,6.0,1159146599,POINT (128.6050255 35.8687346)
5085,6,30,5.0,Populated place,Legazpi,,,Legazpi,0,0,,0,0,Philippines,PHL,Philippines,PHL,Albay,PH,,13.169983,123.750007,320081,320081,320081.0,10,10,,Legazpi,6.0,1159146601,POINT (123.7500069 13.1699829)
5086,6,30,5.0,Populated place,Tuguegarao,,,Tuguegarao,0,0,,0,0,Philippines,PHL,Philippines,PHL,Cagayan,PH,,17.613097,121.726875,115105,115105,0.0,9,9,,,6.0,1159146605,POINT (121.7268746 17.6130967)
5087,6,30,5.0,Populated place,Vigan,,,Vigan,0,0,,0,0,Philippines,PHL,Philippines,PHL,Ilocos Sur,PH,,17.574727,120.386905,48545,48545,0.0,7,7,,,6.0,1159146607,POINT (120.3869047 17.574727)
5088,6,30,2.0,Admin-1 capital,Tura,,,Tura,0,0,,0,0,Russia,RUS,Russia,RUS,Evenk,RU,,64.283297,100.250046,5444,5444,0.0,5,5,,Tura,6.0,1159146609,POINT (100.2500459 64.2832971)
5089,6,30,2.0,Populated place,Noginsk,,,Noginsk,0,0,,0,0,Russia,RUS,Russia,RUS,Evenk,RU,,64.483311,91.233335,229731,229731,255157.0,10,10,,Noginsk,6.0,1159146611,POINT (91.2333353 64.4833108)
5090,6,30,2.0,Populated place,Yerema,,,Yerema,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,60.380796,107.779406,745,745,0.0,2,2,,,6.0,1159146613,POINT (107.7794055 60.3807963)
5091,6,30,2.0,Populated place,Tayshet,,,Tayshet,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,55.927709,97.987703,52184,37766,51266.0,8,7,,Tayshet,6.0,1159146615,POINT (97.9877034 55.927709)
5092,6,30,2.0,Populated place,Usolye Sibirskoye,,,Usolye Sibirskoye,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,52.764982,103.644981,85900,84124,83347.0,8,8,,Usolye Sibirskoye,6.0,1159146617,POINT (103.6449808 52.7649821)
5093,6,30,2.0,Populated place,Slyudyanka,,,Slyudyanka,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,51.653836,103.698828,18809,11032,0.0,6,6,,Slyudyanka,6.0,1159146619,POINT (103.6988277 51.6538355)
5094,6,30,2.0,Populated place,Cheremkhovo,,,Cheremkhovo,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,53.158808,103.073853,57395,45978,27857.0,8,7,,Cheremkhovo,6.0,1159146623,POINT (103.0738529 53.1588082)
5095,6,30,2.0,Populated place,Zima,,,Zima,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,53.93305,102.03309,60239,33323,59828.0,8,7,,Zima,6.0,1159146625,POINT (102.0330896 53.9330504)
5096,6,30,2.0,Populated place,Tulun,,,Tulun,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,54.565337,100.565376,51330,45484,31451.0,8,7,,Tulun,6.0,1159146627,POINT (100.5653755 54.5653373)
5097,6,30,2.0,Populated place,Nizhneudinsk,,,Nizhneudinsk,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,54.897669,99.027692,43326,38723,42504.0,7,7,,Nizhneudinsk,6.0,1159146629,POINT (99.0276916 54.8976685)
5098,6,30,2.0,Populated place,Ust-Kut,,Ust Kut,Ust Kut,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,56.764971,105.759994,25388,25388,0.0,7,7,,Ust Kut,6.0,1159146631,POINT (105.7599939 56.7649705)
5099,6,30,2.0,Populated place,Bodaybo,,,Bodaybo,0,0,,0,0,Russia,RUS,Russia,RUS,Irkutsk,RU,,57.964975,114.32898,15933,15933,0.0,6,6,,Bodaybo,6.0,1159146633,POINT (114.1932416160757 57.85074840686792)
5100,6,30,2.0,Populated place,Komsa,,,Komsa,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,61.868044,89.257745,10,10,0.0,1,1,,,6.0,1159146635,POINT (89.2577453 61.868044)
5101,6,30,2.0,Populated place,Kansk,,,Kansk,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,56.190019,95.710013,101502,87339,85651.0,9,8,,Kansk,6.0,1159146637,POINT (95.710013 56.1900185)
5102,6,30,2.0,Populated place,Achinsk,,,Achinsk,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,56.269988,90.499995,117634,107449,98113.0,9,9,,Achinsk,6.0,1159146641,POINT (90.4999951 56.2699878)
5103,6,30,2.0,Populated place,Yeniseysk,,,Yeniseysk,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,58.451508,92.156535,19920,10895,10649.0,6,6,,Yeniseysk,6.0,1159146643,POINT (92.1565348 58.4515084)
5104,6,30,2.0,Populated place,Lesosibirsk,,,Lesosibirsk,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,58.243252,92.483285,65945,65313,60360.0,8,8,,Lesosibirsk,6.0,1159146645,POINT (92.4832849 58.2432524)
5105,6,30,2.0,Populated place,Turukhansk,,,Turukhansk,0,0,,0,0,Russia,RUS,Russia,RUS,Krasnoyarsk,RU,,65.838164,87.954983,4774,4774,0.0,4,4,,Turukhansk,6.0,1159146647,POINT (87.9549825 65.8381635)
5106,6,30,2.0,Populated place,Vorontsovo,,,Vorontsovo,0,0,,0,0,Russia,RUS,Russia,RUS,Taymyr,RU,,71.698323,83.564191,100,100,0.0,1,1,,,6.0,1159146649,POINT (83.564191 71.6983226)
5107,6,30,2.0,Populated place,Starorybnoye,,,Starorybnoye,0,0,,0,0,Russia,RUS,Russia,RUS,Taymyr,RU,,72.766604,104.800001,10,10,0.0,1,1,,Starorybnoye,6.0,1159146651,POINT (104.8000008 72.7666036)
5108,6,30,2.0,Populated place,Mikhaylova,,,Mikhaylova,0,0,,0,0,Russia,RUS,Russia,RUS,Taymyr,RU,,75.094989,86.982432,10,10,0.0,1,1,,Mikhaylova,6.0,1159146653,POINT (86.982432 75.0949886)
5109,6,30,2.0,Admin-1 capital,Dudinka,,,Dudinka,0,0,,0,0,Russia,RUS,Russia,RUS,Taymyr,RU,,69.418203,86.225011,23619,22207,0.0,7,7,,Dudinka,6.0,1159146655,POINT (86.2250105 69.4182033)
5110,6,30,2.0,Populated place,Teeli,,Teli,Teli,0,0,,0,0,Russia,RUS,Russia,RUS,Tuva,RU,,51.033305,90.233293,3732,3732,0.0,4,4,,,6.0,1159146659,POINT (90.233293 51.0333049)
5111,6,30,2.0,Populated place,Novyy Uoyin,,,Novyy Uoyin,0,0,,0,0,Russia,RUS,Russia,RUS,Buryat,RU,,56.134983,111.733893,4184,4184,0.0,4,4,,,6.0,1159146661,POINT (111.7338928 56.1349831)
5112,6,30,2.0,Populated place,Bagdarin,,,Bagdarin,0,0,,0,0,Russia,RUS,Russia,RUS,Buryat,RU,,54.433304,113.600032,4676,4676,0.0,4,4,,,6.0,1159146663,POINT (113.6000321 54.4333041)
5113,6,30,2.0,Populated place,Severobaykalsk,,,Severobaykalsk,0,0,,0,0,Russia,RUS,Russia,RUS,Buryat,RU,,55.634006,109.312955,25800,25800,0.0,7,7,,Severobaykalsk,6.0,1159146665,POINT (109.3129553 55.634006)
5114,6,30,2.0,Populated place,Kyakhta,,,Kyakhta,0,0,,0,0,Russia,RUS,Russia,RUS,Buryat,RU,,50.352675,106.452665,18431,6305,4907.0,6,5,,Kyakhta,6.0,1159146667,POINT (106.4526648 50.3526746)
5115,6,30,2.0,Populated place,Svobodnyy,,,Svobodnyy,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,51.406176,128.131187,63620,61017,62023.0,8,8,,Svobodnyy,6.0,1159146669,POINT (128.1311865 51.4061762)
5116,6,30,2.0,Populated place,Zeya,,,Zeya,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,53.750012,127.266588,26999,26999,0.0,7,7,,,6.0,1159146671,POINT (127.2665881 53.7500124)
5117,6,30,2.0,Populated place,Magdagachi,,,Magdagachi,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,53.449979,125.800011,11739,4402,3355.0,6,4,,Magdagachi,6.0,1159146673,POINT (125.8000109 53.4499791)
5118,6,30,2.0,Populated place,Shimanovsk,,,Shimanovsk,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,52.002445,127.697466,21466,11683,13053.0,7,6,,Shimanovsk,6.0,1159146677,POINT (127.6974662 52.0024447)
5119,6,30,2.0,Populated place,Skovorodino,,,Skovorodino,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,53.983306,123.916663,10007,2964,0.0,6,4,,Skovorodino,6.0,1159146679,POINT (123.9166634 53.9833057)
5120,6,30,2.0,Populated place,Tynda,,,Tynda,0,0,,0,0,Russia,RUS,Russia,RUS,Amur,RU,,55.174267,124.707571,37335,29039,0.0,7,7,,Tynda,6.0,1159146681,POINT (124.7075712 55.1742666)
5121,6,30,2.0,Populated place,Olovyannaya,,,Olovyannaya,0,0,,0,0,Russia,RUS,Russia,RUS,Chita,RU,,50.949977,115.56663,8247,2316,0.0,5,4,,Olovyannaya,6.0,1159146683,POINT (115.5666304 50.9499766)
5122,6,30,2.0,Populated place,Mogocha,,,Mogocha,0,0,,0,0,Russia,RUS,Russia,RUS,Chita,RU,,53.733321,119.766581,12647,8626,7882.0,6,5,,Mogocha,6.0,1159146685,POINT (119.7665808 53.7333209)
5123,6,30,2.0,Populated place,Krasnokamensk,,,Krasnokamensk,0,0,,0,0,Russia,RUS,Russia,RUS,Chita,RU,,50.066491,118.02648,54316,50300,0.0,8,8,,Krasnokamensk,6.0,1159146687,POINT (118.0264803 50.0664905)
5124,6,30,2.0,Populated place,Borzya,,,Borzya,0,0,,0,0,Russia,RUS,Russia,RUS,Chita,RU,,50.388564,116.518562,30421,28885,28503.0,7,7,,Borzya,6.0,1159146689,POINT (116.518562 50.3885639)
5125,6,30,2.0,Populated place,Khilok,,,Khilok,0,0,,0,0,Russia,RUS,Russia,RUS,Chita,RU,,51.350004,110.450044,10627,2454,1781.0,6,4,,Khilok,6.0,1159146691,POINT (110.4500435 51.3500039)
5126,6,30,2.0,Populated place,Nakhodka,,,Nakhodka,0,0,,0,0,Russia,RUS,Russia,RUS,Primor'ye,RU,,42.837449,132.887434,159551,146920,159282.0,9,9,,Nakhodka,6.0,1159146695,POINT (132.8874336 42.8374485)
5127,6,30,2.0,Populated place,Ussuriysk,,,Ussuriysk,0,0,,0,0,Russia,RUS,Russia,RUS,Primor'ye,RU,,43.800026,132.019993,157068,124279,0.0,9,9,,Ussuriysk,6.0,1159146697,POINT (132.019993 43.8000255)
5128,6,30,2.0,Populated place,Lesozavodsk,,,Lesozavodsk,0,0,,0,0,Russia,RUS,Russia,RUS,Primor'ye,RU,,45.474755,133.429778,41778,36705,35832.0,7,7,,Lesozavodsk,6.0,1159146699,POINT (133.4297778 45.4747553)
5129,6,30,2.0,Populated place,Kazachye,,Kavache,Kavache,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,70.733291,136.216636,-99,-99,0.0,0,0,,,6.0,1159146701,POINT (136.2166361 70.733291)
5130,6,30,2.0,Populated place,Verkhoyansk,,,Verkhoyansk,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,67.5447,133.384974,1388,1388,0.0,3,3,,Verkhoyansk,6.0,1159146703,POINT (133.3849743 67.5447001)
5131,6,30,2.0,Populated place,Chersky,,,Cherskiy,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,68.750053,161.330039,3707,3707,0.0,4,4,,,6.0,1159146705,POINT (161.3300386 68.7500529)
5132,6,30,2.0,Populated place,Srednekolymsk,,,Srednekolymsk,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,67.450003,153.710039,3459,3459,0.0,4,4,,,6.0,1159146707,POINT (153.7100386 67.4500031)
5133,6,30,2.0,Populated place,Zyryanka,,,Zyryanka,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,65.735973,150.890004,3627,3627,0.0,4,4,,,6.0,1159146709,POINT (150.890004 65.7359733)
5134,6,30,2.0,Populated place,Eldikan,,,Eldikan,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,60.800021,135.183314,1516,1516,0.0,3,3,,,6.0,1159146713,POINT (135.1833142 60.8000214)
5135,6,30,2.0,Populated place,Chagda,,,Chagda,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,60.100012,133.899982,10,10,0.0,1,1,,,6.0,1159146715,POINT (133.8999816 60.1000124)
5136,6,30,2.0,Populated place,Khandyga,,,Khandyga,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,62.666006,135.600033,6796,6796,0.0,5,5,,Khandyga,6.0,1159146717,POINT (135.6000329 62.6660057)
5137,6,30,2.0,Populated place,Ust-Maya,,Ust Maya,Ust Maya,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,60.45658,134.543302,3062,3062,0.0,4,4,,Ust Maya,6.0,1159146719,POINT (134.5433016 60.4565798)
5138,6,30,2.0,Populated place,Neryungri,,,Neryungri,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,56.674046,124.710362,66320,408,0.0,8,2,,Neryungri,6.0,1159146721,POINT (124.7103617 56.6740458)
5139,6,30,2.0,Populated place,Chernyshevsky,,Chernyshevskiy,Chernyshevskiy,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,63.012755,112.471419,5137,5137,0.0,5,5,,Chernyshevskiy,6.0,1159146723,POINT (112.4714188 63.0127545)
5140,6,30,2.0,Populated place,Terbyas,,,Terbyas,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,64.376082,120.546895,10,10,0.0,1,1,,,6.0,1159146725,POINT (120.5468949 64.3760822)
5141,6,30,2.0,Populated place,Vilyuysk,,,Vilyuysk,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,63.755267,121.624762,9948,1139,451.0,5,3,,Vilyuysk,6.0,1159146727,POINT (121.6247619 63.7552674)
5142,6,30,2.0,Populated place,Sangar,,,Sangar,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,63.924146,127.473914,4633,4633,0.0,4,4,,,6.0,1159146731,POINT (127.4739139 63.9241459)
5143,6,30,2.0,Populated place,Menkere,,,Menkere,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,67.988601,123.350496,10,10,0.0,1,1,,,6.0,1159146733,POINT (123.3504964 67.9886007)
5144,6,30,2.0,Populated place,Saskylakh,,,Saskylakh,0,0,,0,0,Russia,RUS,Russia,RUS,Sakha (Yakutia),RU,,71.91663,114.08331,1920,1920,0.0,3,3,,,6.0,1159146735,POINT (114.0833101 71.9166297)
